ID|WHOG|WPER|REGION|N_MIEMBRO|BHCV01|BHCV02|BHCV03|BHCV04|BHCV05|BHCV06|BHCV07|BHCV08|BHCV09|BHCV10|BHCV11|BHHO01|BHHO02|BHHO03|EDAD_SEL|GRUPO_EDAD_SEL|BHCH04_SEL|SEXO_SEL|BHCH06_SEL|BHCH07_SEL|BHCH08_SEL|BHCH09_SEL|BHCH10_01_SEL|BHCH10_02_SEL|BHCH10_99_SEL|BHCH11_SEL|BHCH12_SEL|BHCH13_SEL|NIVEL_EDUCATIVO_SEL|NIVEL_EDUCATIVO_AGRUPADO|BHCH14_01_SEL|BHCH14_02_SEL|BHCH14_03_SEL|BHCH14_04_SEL|BHCH14_05_SEL|BHCH14_06_SEL|BHCH14_07_SEL|BHCH14_99_SEL|BHCH15_SEL|CANT_MIEMBROS_HOGAR|CANT_PERSONASHASTA13|CANT_PERSONAS14A64|CANT_PERSONAS65YMAS|CANT_DEMANDANTES_TOTAL|CANT_NODEMANDANTES_TOTAL|CANT_DEMANDANTES_14A64|CANT_DEMANDANTES_65YMAS|CANT_AYUDA_TOTAL|BHDC_SEL|BHDC01_01_SEL|BHDC01_02_SEL|BHDC01_03_SEL|BHDC01_04_SEL|BHDC01_05_SEL|BHDC01_06_SEL|BHDC01_07_SEL|BHDC01_08_SEL|BHDC02_01_SEL|BHDC02_02_SEL|BHDC02_03_SEL|BHDC02_04_SEL|BHDC02_05_SEL|BHDC02_06_SEL|TIPO_HOGAR_DCTOTAL|TIPO_HOGAR_DCHASTA13|TIPO_HOGAR_DC14YMAS|TIPO_HOGAR_DCAMBOS|TIPO_HOGAR_DCPOREDAD|HOGARES_AYUDAEXTERNA|CUIDADO_ESTADO|CUIDADO_MERCADO|CUIDADO_FAMILIA|CUIDADO_FAMILIA_EXTERNA|CUIDADO_HOGAR|CUIDADO_SOLO_HOGAR|CUIDADO_COMUNIDAD|BHSL01_SEL|BHSL02_SEL|BHSL03_SEL|BHSL04_SEL|BHSL05_SEL|BHSL06_SEL|BHSL07_SEL|BHSL08_SEL|BHSL09_SEL|BHSL10_SEL|BHSL11_SEL|BHSL12_SEL|CONDICION_ACTIVIDAD|CONDICION_ACTIVIDAD_AGRUPADA|BHTV01_SEL|TRABAJO_VOLUNTARIO_HOGAR|BHAH01|BHAH02_01|BHAH02_02|BHAH02_03|BHAH03|BHAH04_01|BHAH04_02|BHAH04_03|BHAH04_04|BHAH04_05|BHAH04_06|BHAH04_07|MAYORES_GERIATRICO|MAYORES_OTROHOGAR|MAYORESACARGO_TOTAL|MAYORES_CUIDADO_PAGO|BHTD01_01|BHTD01_02|BHTD01_03|BHTD01_04|BHTD01_05|T_DOMESTICO_OTROFAMILIAR|T_DOMESTICO_SINPAGO|T_DOMESTICO_PAGO|T_DOMESTICO_MIEMBROS|J_NIVEL_EDUCATIVO_AGRUPADO|J_CONDICION_ACTIVIDAD_AGRUPADA|J_CONDICION_ACTIVIDAD|J_NIVEL_EDUCATIVO|CLIMA_EDUCATIVO|TIPO_HOGAR_NUCLEAR|DIAS_SEMANA|BIUI02|DIA_SEMANA|DIA_LABORABLE|TCS_GRANGRUPO_TRABAJOTOTAL|TCS_GRANGRUPO_OCUPACIONYAUTOCONSUMO|TCS_GRANGRUPO_TNR|TCS_GRANGRUPO_PERSONALES|TCS_GRUPO_TRABAJOOCUPACION|TCS_GRUPO_DOMESTICO|TCS_GRUPO_CUIDADO|TCS_GRUPO_TNROTROSHOGARES_VOLUNTARIAS|TCS_GRUPO_VOLUNTARIAS|TCS_GRUPO_EDUCACION|TCS_GRUPO_CONVIVENCIA|TCS_GRUPO_USODEMEDIOS|TCS_GRUPO_CUIDADOPERSONAL|TCS_GRUPO_CPERSONALSINDORMIR|TCS_ACT_AUTOCONSUMO|TCS_ACT_TRABAJOOCUPACION|TCS_ACT_BUSCARTRABAJO|TCS_ACT_PASANTIANR|TCS_ACT_TRASLADOTRABAJO|TCS_ACT_PREPARARCOMIDA|TCS_ACT_LIMPIAR|TCS_ACT_LAVARPLANCHAR|TCS_ACT_REPARARLAVIVIENDA|TCS_ACT_HACERPAGOS|TCS_ACT_HACERCOMPRAS|TCS_ACT_CUIDARMASCOTAS|TCS_ACT_VOLUNTARIOCOMUNIDAD|TCS_ACT_VOLUNTARIOSFL|TCS_ACT_AYUDAFAMILIARES|TCS_ACT_AYUDANOFAMILIARES|TCS_ACT_ESTUDIAR|TCS_ACT_TRASLADOESTUDIO|TCS_ACT_REUNIRSEAMIGOS|TCS_ACT_CELEBRACIONES|TCS_ACT_ASISTIRAESPECTACULOS|TCS_ACT_ARTISTICASJUEGOS|TCS_ACT_DEPORTE|TCS_ACT_LEERLIBROS|TCS_ACT_VERTELEVISION|TCS_ACT_ESCUCHARMUSICA|TCS_ACT_USARCOMPUTADORA|TCS_ACT_USARCELULAR|TCS_ACT_HIGIENEPERSONAL|TCS_ACT_CUIDARLASALUD|TCS_ACT_TRASLADOSALUD|TCS_ACT_COMERYBEBER|TCS_ACT_DORMIR|TCS_ACT_DESCANSARYOTRAS|TCS_ACT_CUIDADO_PERSONAL_DISCAPACIDAD|TCS_ACT_CUIDADO_PERSONAL_0A13|TCS_ACT_CUIDADO_PERSONAL_14A64|TCS_ACT_CUIDADO_PERSONAL_65YMAS|TCS_ACT_CUIDADO_SALUD_DISCAPACIDAD|TCS_ACT_CUIDADO_SALUD_0A13|TCS_ACT_CUIDADO_SALUD_14A64|TCS_ACT_CUIDADO_SALUD_65YMAS|TCS_ACT_CUIDADO_TRASLADOS_DISCAPACIDAD|TCS_ACT_CUIDADO_TRASLADOS_0A13|TCS_ACT_CUIDADO_TRASLADOS_14A64|TCS_ACT_CUIDADO_TRASLADOS_65YMAS|TCS_ACT_CUIDADO_OTROS_DISCAPACIDAD|TCS_ACT_CUIDADO_OTROS_0A13|TCS_ACT_CUIDADO_OTROS_14A64|TCS_ACT_CUIDADO_OTROS_65YMAS|TCS_ACT_CUIDADO_APOYO_0A13|TSS_GRANGRUPO_TRABAJOTOTAL|TSS_GRANGRUPO_OCUPACIONYAUTOCONSUMO|TSS_GRANGRUPO_TNR|TSS_GRANGRUPO_PERSONALES|TSS_GRUPO_TRABAJOOCUPACION|TSS_GRUPO_DOMESTICO|TSS_GRUPO_CUIDADO|TSS_GRUPO_TNROTROSHOGARES_VOLUNTARIAS|TSS_GRUPO_VOLUNTARIAS|TSS_GRUPO_EDUCACION|TSS_GRUPO_CONVIVENCIA|TSS_GRUPO_USODEMEDIOS|TSS_GRUPO_CUIDADOPERSONAL|TSS_GRUPO_CPERSONALSINDORMIR|TSS_ACT_AUTOCONSUMO|TSS_ACT_TRABAJOOCUPACION|TSS_ACT_BUSCARTRABAJO|TSS_ACT_PASANTIANR|TSS_ACT_TRASLADOTRABAJO|TSS_GRUPO_PREPARARCOMIDA|TSS_ACT_LIMPIAR|TSS_ACT_LAVARPLANCHAR|TSS_ACT_REPARARLAVIVIENDA|TSS_ACT_HACERPAGOS|TSS_ACT_HACERCOMPRAS|TSS_ACT_CUIDARMASCOTAS|TSS_ACT_VOLUNTARIOCOMUNIDAD|TSS_ACT_VOLUNTARIOSFL|TSS_ACT_AYUDAFAMILIARES|TSS_ACT_AYUDANOFAMILIARES|TSS_ACT_ESTUDIAR|TSS_ACT_TRASLADOESTUDIO|TSS_ACT_REUNIRSEAMIGOS|TSS_ACT_CELEBRACIONES|TSS_ACT_ASISTIRAESPECTACULOS|TSS_ACT_ARTISTICASJUEGOS|TSS_ACT_DEPORTE|TSS_ACT_LEERLIBROS|TSS_ACT_VERTELEVISION|TSS_ACT_ESCUCHARMUSICA|TSS_ACT_USARCOMPUTADORA|TSS_ACT_USARCELULAR|TSS_ACT_HIGIENEPERSONAL|TSS_ACT_CUIDARLASALUD|TSS_ACT_TRASLADOSALUD|TSS_ACT_COMERYBEBER|TSS_ACT_DORMIR|TSS_ACT_DESCANSARYOTRAS|TSS_ACT_CUIDADO_PERSONAL_DISCAPACIDAD|TSS_ACT_CUIDADO_PERSONAL_0A13|TSS_ACT_CUIDADO_PERSONAL_14A64|TSS_ACT_CUIDADO_PERSONAL_65YMAS|TSS_ACT_CUIDADO_SALUD_DISCAPACIDAD|TSS_ACT_CUIDADO_SALUD_0A13|TSS_ACT_CUIDADO_SALUD_14A64|TSS_ACT_CUIDADO_SALUD_65YMAS|TSS_ACT_CUIDADO_TRASLADOS_DISCAPACIDAD|TSS_ACT_CUIDADO_TRASLADOS_0A13|TSS_ACT_CUIDADO_TRASLADOS_14A64|TSS_ACT_CUIDADO_TRASLADOS_65YMAS|TSS_ACT_CUIDADO_OTROS_DISCAPACIDAD|TSS_ACT_CUIDADO_OTROS_0A13|TSS_ACT_CUIDADO_OTROS_14A64|TSS_ACT_CUIDADO_OTROS_65YMAS|TSS_ACT_CUIDADO_APOYO_0A13|TP_GRANGRUPO_TRABAJOTOTAL|TP_GRANGRUPO_OCUPACIONYAUTOCONSUMO|TP_GRANGRUPO_TNR|TP_GRANGRUPO_PERSONALES|TP_GRUPO_TRABAJOOCUPACION|TP_GRUPO_DOMESTICO|TP_GRUPO_CUIDADO|TP_GRUPO_TNROTROSHOGARES_VOLUNTARIAS|TP_GRUPO_VOLUNTARIAS|TP_GRUPO_EDUCACION|TP_GRUPO_CONVIVENCIA|TP_GRUPO_USODEMEDIOS|TP_GRUPO_CUIDADOPERSONAL|TP_GRUPO_CPERSONALSINDORMIR|TP_ACT_AUTOCONSUMO|TP_ACT_TRABAJOOCUPACION|TP_ACT_PASANTIANR|TP_ACT_BUSCARTRABAJO|TP_ACT_TRASLADOTRABAJO|TP_ACT_PREPARARCOMIDA|TP_ACT_LIMPIAR|TP_ACT_LAVARPLANCHAR|TP_ACT_REPARARLAVIVIENDA|TP_ACT_HACERPAGOS|TP_ACT_HACERCOMPRAS|TP_ACT_CUIDARMASCOTAS|TP_ACT_VOLUNTARIOCOMUNIDAD|TP_ACT_VOLUNTARIOSFL|TP_ACT_AYUDAFAMILIARES|TP_ACT_AYUDANOFAMILIARES|TP_ACT_ESTUDIAR|TP_ACT_TRASLADOESTUDIO|TP_ACT_REUNIRSEAMIGOS|TP_ACT_CELEBRACIONES|TP_ACT_ASISTIRAESPECTACULOS|TP_ACT_ARTISTICASJUEGOS|TP_ACT_DEPORTE|TP_ACT_LEERLIBROS|TP_ACT_VERTELEVISION|TP_ACT_ESCUCHARMUSICA|TP_ACT_USARCOMPUTADORA|TP_ACT_USARCELULAR|TP_ACT_HIGIENEPERSONAL|TP_ACT_CUIDADODELASALUD|TP_ACT_TRASLADOSALUD|TP_ACT_COMERYBEBER|TP_ACT_DORMIR|TP_ACT_DESCANSARYOTRAS|TP_ACT_CUIDADO_PERSONAL_DISCAPACIDAD|TP_ACT_CUIDADO_PERSONAL_0A13|TP_ACT_CUIDADO_PERSONAL_14A64|TP_ACT_CUIDADO_PERSONAL_65YMAS|TP_ACT_CUIDADO_SALUD_DISCAPACIDAD|TP_ACT_CUIDADO_SALUD_0A13|TP_ACT_CUIDADO_SALUD_14A64|TP_ACT_CUIDADO_SALUD_65YMAS|TP_ACT_CUIDADO_TRASLADOS_DISCAPACIDAD|TP_ACT_CUIDADO_TRASLADOS_0A13|TP_ACT_CUIDADO_TRASLADOS_14A64|TP_ACT_CUIDADO_TRASLADOS_65YMAS|TP_ACT_CUIDADO_OTROS_DISCAPACIDAD|TP_ACT_CUIDADO_OTROS_0A13|TP_ACT_CUIDADO_OTROS_14A64|TP_ACT_CUIDADO_OTROS_65YMAS|TP_ACT_CUIDADO_APOYO_0A13
188846|2306|6422|1|2|4|4|1|1|1|1|1|1|1|1|1|||3|42|3|2|1|3|1|2|||||9|1||7|4|1|2|2|2|2|2|||2|7|3|4|0|3|4|0|0|0|0|||||||||||||||1|1|0|0|1|0|0|0|1|0|1|1|0|1|1||||||2|2||1||1|1|2|0|2||||||||||||||2||2|2|2|1|2|2|2|2|1|4|1|1|7|4|2|2|1|1|1|610|150|460|1000|150|270|190|0|0|0|200|200|600|260|0|120|0|0|30|90|100|40|0|0|40|0|0|0|0|0|0|0|200|0|0|0|0|0|160|0|0|40|40|0|0|170|340|50|0|150|0|0|0|0|0|0|0|40|0|0|0|0|0|0|0|555|150|405|885|150|250|155|0|0|0|170|180|535|195|0|120|0|0|30|75|100|35|0|0|40|0|0|0|0|0|0|0|170|0|0|0|0|0|140|0|0|40|40|0|0|105|340|50|0|115|0|0|0|0|0|0|0|40|0|0|0|0|0|0|0|1|1|1|1|1|1|1|0|0|0|1|1|1|1|0|1|0|0|1|1|1|1|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0|0|1|0|0|1|1|0|0|1|1|1|0|1|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0
101153|1767|4441|1|2|4|3|1|2|1|1|1|1|1|1|1|||1|20|2|6|1|3|6|1|1|0|0||9|2|2|6|4|1|2|2|2|2|2|||2|2|0|1|1|1|1|0|1|1|0|||||||||||||||1|0|1|0|2|0|0|0|1|0|1|1|0|2||1|3|||||||||3|2|2|0|2||||||||||||||2||2|2|2|1|2|2|2|2|1|3|2|3|5|3|99|6|2|1|2|870|0|870|1080|0|360|510|0|0|360|0|210|510|270|0|0|0|0|0|180|150|30|0|0|0|0|0|0|0|0|360|0|0|0|0|0|0|0|150|0|0|60|30|0|0|120|240|120|0|0|0|510|0|0|0|0|0|0|0|0|0|0|0|0|0|450|0|450|990|0|195|255|0|0|330|0|210|450|210|0|0|0|0|0|90|75|30|0|0|0|0|0|0|0|0|330|0|0|0|0|0|0|0|150|0|0|60|30|0|0|60|240|120|0|0|0|255|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|1|0|1|1|0|0|1|0|1|1|1|0|0|0|0|0|1|1|1|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|1|1|0|0|1|1|1|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0
178424|2267|2231|1|1|4|2|1|2|1|1|1|1|1|1|1|||1|28|2|1|2|4|6|2|||||6|1||5|3|2|2|2|1|2|2|||2|1|0|1|0|0|1|0|0|0|0|||||||||||||||0|0|0|0||||||||||1|1||||||1|2||2|2|1|1|2|0|2||||||||||||||2||2|2|2|1|2|2|2|2|1|3|1|1|5|3|1|7|2|2|2|120|0|120|1560|0|120|0|0|0|0|180|540|840|240|0|0|0|0|0|0|120|0|0|0|0|0|0|0|0|0|0|0|180|0|0|0|0|0|300|120|120|0|20|0|0|100|600|120|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|90|0|90|1350|0|90|0|0|0|0|150|420|780|180|0|0|0|0|0|0|90|0|0|0|0|0|0|0|0|0|0|0|150|0|0|0|0|0|270|60|90|0|20|0|0|100|600|60|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|1|0|1|0|0|0|0|1|1|1|1|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|1|1|1|0|1|0|0|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
160907|1749|1909|1|1|4|3|1|8|1|1|1|1|1|1|1|||1|41|3|1|2|4|6|2|||||9|1||7|4|2|2|1|2|2|2|||2|1|0|1|0|0|1|0|0|0|0|||||||||||||||0|0|0|0||||||||||1|1||||||3|2||1||1|1|2|0|2||||||||||||||2||2|2|2|1|2|2|2|2|1|4|1|1|7|5|1|1|1|2|1|860|740|120|740|740|120|0|0|0|0|60|240|440|200|0|670|0|0|70|70|50|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|60|0|240|0|0|0|30|0|0|80|240|90|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|855|735|120|585|735|120|0|0|0|0|60|165|360|120|0|665|0|0|70|70|50|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|60|0|165|0|0|0|30|0|0|45|240|45|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|1|1|1|1|0|0|0|0|1|1|1|1|0|1|0|0|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|1|0|0|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
157143|1770|11152|1|4|4|2|1|2|1|4|1|1|1|2|1|||2|27|2|9|2|4|1|2|||||9|1||7|4|2|2|2|1|1|2|||2|5|0|4|1|1|4|0|1|1|0|||||||||||||||1|0|1|0|2|0|0|0|1|0|1|1|0|1|1||||||2|2||1||1|1|2|0|2||||||||||||||2||2|2|2|1|2|2|2|2|1|4|1|1|7|5|99|1|2|2|2|420|0|420|1260|0|240|180|0|0|0|120|420|720|60|0|0|0|0|0|120|0|0|0|0|120|0|0|0|0|0|0|0|0|0|0|0|120|0|420|0|0|0|30|0|0|30|660|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|180|0|279.996|0|279.996|1159.998|0|199.998|79.998|0|0|0|120|319.998|720|60|0|0|0|0|0|79.998|0|0|0|0|120|0|0|0|0|0|0|0|0|0|0|0|120|0|319.998|0|0|0|30|0|0|30|660|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|79.998|0|1|0|1|1|0|1|1|0|0|0|1|1|1|1|0|0|0|0|0|1|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|1|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0
175208|1644|3805|1|1|4|3|1|2|1|4|1|1|1|1|1|||1|33|3|1|1|3|1|2|||||9|1||7|4|2|2|1|2|2|2|||2|2|0|2|0|0|2|0|0|0|0|||||||||||||||0|0|0|0||||||||||1|1||||||2|2||1||1|1|2|0|2||||||||||||||2||2|2|2|1|2|2|2|2|1|4|1|1|7|5|3|5|1|1|1|810|470|340|630|470|340|0|0|0|0|0|90|540|90|0|470|0|0|0|0|180|0|0|0|0|160|0|0|0|0|0|0|0|0|0|0|0|0|90|0|0|0|40|0|0|50|450|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|810|470|340|630|470|340|0|0|0|0|0|90|540|90|0|470|0|0|0|0|180|0|0|0|0|160|0|0|0|0|0|0|0|0|0|0|0|0|90|0|0|0|40|0|0|50|450|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|1|1|1|1|0|0|0|0|0|1|1|1|0|1|0|0|0|0|1|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|1|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
147351|1628|5245|1|2|4|1|1|2|2|1|1|1|1|1|1|||1|50|3|2|1|3|1|2|||||6|1||5|3|||||||98||2|3|0|3|0|0|3|0|0|0|0|||||||||||||||0|0|0|0||||||||||1|1||||||2|2||2|2|1|1|2|0|2||||||||||||||2||2|2|2|1|2|2|2|2|1|3|1|1|5|3|2|7|1|2|1|460|280|180|1220|280|90|90|0|0|0|210|180|830|200|0|250|0|0|30|0|0|0|0|90|0|0|0|0|0|0|0|0|150|0|0|60|0|0|0|150|0|30|20|0|0|180|630|0|0|0|0|0|0|0|90|0|0|0|0|0|0|0|0|0|0|430|280|150|1010|280|90|60|0|0|0|99.999|79.998|830|200|0|250|0|0|30|0|0|0|0|90|0|0|0|0|0|0|0|0|69.999|0|0|30|0|0|0|69.999|0|9.999|20|0|0|180|630|0|0|0|0|0|0|0|60|0|0|0|0|0|0|0|0|0|0|1|1|1|1|1|1|1|0|0|0|1|1|1|1|0|1|0|0|1|0|0|0|0|1|0|0|0|0|0|0|0|0|1|0|0|1|0|0|0|1|0|1|1|0|0|1|1|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0
146515|1486|5245|1|3|4|2|1|2|1|1|1|1|1|1|1|||1|30|3|9|1|3|6|2|||||98|2|1|8|1|||||||98||1|3|0|3|0|1|2|1|0|1|1|2|2|2|2|1|99|2||||||||1|0|1|0|2|0|0|0|1|0|1|1|0|2||2|3|||||||||3|2|2|0|2||||||||||||||2||2|2|2|1|2|2|2|2|1|4|1|1|7|3|99|3|2|1|2|0|0|0|1470|0|0|0|0|0|0|300|390|780|300|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|300|0|0|330|30|0|30|30|0|0|270|480|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1440|0|0|0|0|0|0|300|375|765|285|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|300|0|0|330|30|0|15|30|0|0|255|480|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|1|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|1|1|0|1|1|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
111015|1607|1754|1|1|4|2|1|1|1|4|1|1|1|1|1|||1|52|3|1|2|4|6|2|||||9|1||7|4|2|2|2|1|2|2|||2|1|0|1|0|0|1|0|0|0|0|||||||||||||||0|0|0|0||||||||||1|1||||||2|1|2||2|1|1|2|0|2||||||||||||||2||2|2|1|1|2|2|2|1|1|4|1|1|7|5|1|3|1|1|1|660|630|30|900|630|30|0|0|0|0|120|210|570|150|0|630|0|0|0|30|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|120|0|0|150|30|0|30|30|0|0|90|420|30|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|660|630|30|780|630|30|0|0|0|0|90|150|540|120|0|630|0|0|0|30|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|90|0|0|120|15|0|15|30|0|0|75|420|15|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|1|1|1|1|0|0|0|0|1|1|1|1|0|1|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|1|1|0|1|1|0|0|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
188145|1901|1654|1|1|4|3|1|1|1|1|1|1|1|1|1|||1|77|4|1|2|4|6|2|||||9|1||7|4|2|1|2|2|2|2|||2|1|0|0|1|0|1|0|0|0|0|||||||||||||||0|0|0|0||||||||||2||1|3|||||||||3|2|2|0|2||||||||||||||2||2|2|2|1|2|2|2|2|1|4|2|3|7|5|1|3|2|1|2|290|0|290|1170|0|290|0|0|0|0|70|390|710|350|0|0|0|0|0|100|130|0|0|0|60|0|0|0|0|0|0|0|0|0|0|0|70|20|370|0|0|0|50|0|0|150|360|150|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|290|0|290|1150|0|290|0|0|0|0|70|380|700|340|0|0|0|0|0|100|130|0|0|0|60|0|0|0|0|0|0|0|0|0|0|0|70|10|370|0|0|0|50|0|0|150|360|140|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|1|0|1|0|0|0|0|1|1|1|1|0|0|0|0|0|1|1|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|1|1|1|0|0|0|1|0|0|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
189430|1673|4947|1|2|4|4|1|2|1|4|1|1|1|1|1|||3|71|4|2|1|3|2|2|||||8|1||7|4|2|1|2|1|2|2|||2|3|0|1|2|0|3|0|0|0|0|||||||||||||||0|0|0|0||||||||||2||2|1|||||||||3|2|2|0|2||||||||||||||2||2|2|1|1|2|2|2|1|1|4|1|1|7|5|2|3|2|1|2|90|0|90|1480|0|90|0|0|0|0|0|410|1070|590|0|0|0|0|0|40|50|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|170|240|0|0|0|10|270|40|220|480|50|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|90|0|90|1350|0|90|0|0|0|0|0|345|1005|525|0|0|0|0|0|40|50|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|105|240|0|0|0|10|240|40|185|480|50|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|1|0|1|0|0|0|0|0|1|1|1|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|1|1|1|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
168457|1992|2391|1|1|4|2|1|2|1|4|1|1|1|1|1|||1|33|3|1|1|3|4|2|||||9|1||7|4|1|2|2|2|2|2|||2|1|0|1|0|0|1|0|0|0|0|||||||||||||||0|0|0|0||||||||||1|1||||||2|2||1||1|1|2|0|2||||||||||||||2||2|2|2|1|2|2|2|2|1|4|1|1|7|5|1|3|1|1|1|680|680|0|990|680|0|0|0|0|0|120|240|630|260|0|680|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|120|0|0|0|0|0|180|0|0|60|30|0|0|60|370|170|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|680|680|0|760|680|0|0|0|0|0|120|125|515|145|0|680|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|120|0|0|0|0|0|95|0|0|30|30|0|0|30|370|85|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|1|1|0|0|0|0|0|1|1|1|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|1|0|0|1|1|0|0|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
100331|2867|5608|1|2|4|2|1|1|1|1|1|1|1|1|1|||1|22|2|14|2|4|6|2|||||6|1||5|3|||||||98||2|2|0|2|0|0|2|0|0|0|0|||||||||||||||0|0|0|0||||||||||2||1|3|||||||||3|2|2|0|2||||||||||||||2||2|2|2|1|2|2|2|2|1|4|1|1|6|3|99|6|2|1|2|70|0|70|1370|0|70|0|0|0|0|390|190|790|40|0|0|0|0|0|70|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|390|0|0|190|0|0|0|0|0|0|40|750|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|70|0|70|1370|0|70|0|0|0|0|390|190|790|40|0|0|0|0|0|70|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|390|0|0|190|0|0|0|0|0|0|40|750|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|1|0|1|0|0|0|0|1|1|1|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|1|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
161256|1797|1962|1|1|6|1|1|1|1|1|1|1|1|1|1|||1|36|3|1|2|4|6|2|||||8|1||7|4|||||||98||2|1|0|1|0|0|1|0|0|0|0|||||||||||||||0|0|0|0||||||||||1|1||||||4|2||2|2|1|1|2|0|2||||||||||||||2||1|2|2|2|2|1|2|2|2|4|1|1|7|4|1|2|1|1|1|850|790|60|620|790|10|0|50|0|0|0|0|620|70|0|790|0|0|0|10|0|0|0|0|0|0|0|0|50|0|0|0|0|0|0|0|0|0|0|0|0|0|20|0|0|50|550|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|835|775|60|605|775|10|0|50|0|0|0|0|605|55|0|775|0|0|0|10|0|0|0|0|0|0|0|0|50|0|0|0|0|0|0|0|0|0|0|0|0|0|20|0|0|35|550|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|1|1|1|1|0|1|0|0|0|0|1|1|0|1|0|0|0|1|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
